time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
5102.749188	209.465668	1.930125	0.177951	73
5104.780705	208.599060	1.923897	0.179008	75
5106.809942	208.190781	1.931021	0.175292	77
5108.832936	208.682144	1.942891	0.169451	79
5110.853366	209.446991	1.951509	0.168087	81
5112.875282	210.427170	1.936773	0.170441	83
5114.900777	210.641693	1.923232	0.172931	85
5116.928177	210.267609	1.917762	0.173499	87
5118.956287	209.668045	1.916561	0.174462	89
5120.982851	209.486618	1.920120	0.173810	91
5123.009018	209.683670	1.919309	0.170626	93
5125.034072	209.750549	1.913999	0.171115	95
5127.057698	210.207336	1.910763	0.171250	97
5129.080851	211.034821	1.912980	0.171030	99
5131.104160	212.438507	1.914593	0.170321	101
5133.128407	212.763702	1.900311	0.166808	103
5135.155421	211.908630	1.899436	0.162921	105
5137.185164	210.499344	1.891838	0.161150	107
5139.214990	208.747589	1.881068	0.163017	109
5141.241210	208.348572	1.886554	0.167733	111
5143.262530	210.267349	1.903614	0.168703	113
5145.282620	212.724869	1.892020	0.166435	115
5147.305544	213.505829	1.880962	0.162585	117
5149.332356	212.953293	1.879344	0.158770	119
5151.361249	211.794739	1.877050	0.157531	121
5153.389916	210.630646	1.872449	0.157912	123
5155.417410	209.961807	1.866902	0.159874	125
5157.443636	209.680740	1.863191	0.161149	127
5159.468985	209.735626	1.864740	0.161923	129
5161.494424	210.196808	1.866214	0.160945	131
5163.519667	210.445953	1.855912	0.160249	133
5165.544796	210.465134	1.852260	0.159264	135
5167.569578	210.814240	1.859023	0.157269	137
5169.593610	211.454773	1.858428	0.155051	139
5171.616432	211.955612	1.856263	0.152748	141
5173.637919	212.743149	1.862335	0.151602	143
5175.660103	213.290298	1.855670	0.152127	145
5177.684381	213.810440	1.848982	0.154425	147
5179.711913	213.592941	1.833761	0.156193	149
5181.741802	212.858307	1.827924	0.156430	151
5183.770909	212.293930	1.830088	0.155478	153
5185.797459	212.138336	1.825383	0.152702	155
5187.820917	212.160645	1.829604	0.149963	157
5189.842862	212.881638	1.836727	0.147366	159
5191.865160	213.665680	1.828353	0.146961	161
5193.888160	214.125671	1.821424	0.146955	163
5195.912235	214.495483	1.824807	0.147756	165
5197.936971	215.004257	1.825001	0.147694	167
5199.961894	215.364838	1.819100	0.147717	169
5201.987175	215.498230	1.813175	0.146931	171
5204.012678	215.568420	1.808805	0.146303	173
5206.038391	215.358749	1.808520	0.145396	175
5208.064905	215.081879	1.809505	0.143710	177
5210.092247	214.677475	1.806462	0.142451	179
5212.120403	213.806717	1.797836	0.142053	181
5214.148487	212.796692	1.790036	0.142935	183
5216.175324	212.171463	1.786833	0.144740	185
5218.199917	212.448242	1.793025	0.146924	187
5220.222131	213.962952	1.803915	0.147119	189
5222.243200	215.561920	1.799903	0.146134	191
5224.265168	216.712372	1.792780	0.144901	193
5226.288945	216.994873	1.785979	0.142577	195
